movie_id,title,release_year,release_date,runtime,mpa_rating,mpa_rating_origin,imdb_score,votes,reviews_users,reviews_critics,budget,income_usa,income_ww,theater_opening,theater_total,country_1,country_2,country_3,studio,director,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7,Genre_8,awards,contract_price,studio_score,price_class,writer_1,writer_2,actor_1,actor_2,actor_3,description,storyline
tt2345737,The Rover,2014,06-20-2014,103,R,R,6.4,41658,208,258,12000000,1114423,2295423,5,608,Aus,USA,,A24,David Michd,Action,Crime,Drama,Sci-Fi,,,,,3 wins & 19 nominations.,2145,4,1,Joel Edgerton,David Mich　d,Guy Pearce,Chan Kien,Tek Kong Lim,"10 years after a global economic collapse, a hardened loner pursues the men who stole his only possession, his car. Along the way, he captures one of the thieves' brother, and the duo form an uneasy bond during the dangerous journey.","Ten years after a global economic collapse, a cold-blooded drifter traverses the scorched Australian outback on a mission to track down the men who stole his last remaining possession - his car. When he crosses paths with a badly wounded member of the gang, he takes the vulnerable, na　ve young man along as his unwitting accomplice."
tt0963794,The Ruins,2008,04-04-2008,90,R,R,5.8,66992,383,237,8000000,17432844,22736861,2812,2814,USA,German,Austr,P/DW,Carter Smith,Fantasy,Horror,Thriller,,,,,,6 nominations.,2145,4,1,Scott B. Smith,Scott B. Smith,Jonathan Tucker,Jena Malone,Laura Ramsey,"A group of friends whose leisurely Mexican holiday takes a turn for the worse when they, along with a fellow tourist, embark on a remote archaeological dig in the jungle where something evil lives among the ruins.","A group of friends whose leisurely Mexican holiday takes a turn for the worse when they, along with a fellow tourist, embark on a remote archaeological dig in the jungle where something evil lives among the ruins."
tt0376136,The Rum Diary,2011,10-28-2011,119,R,R,6.2,95654,172,283,45000000,13109815,23947544,2273,2292,USA,UK,,FD,Bruce Robinson,Comedy,Drama,,,,,,,2 wins & 4 nominations.,2145,4,1,Bruce Robinson,Hunter S. Thompson,Johnny Depp,Aaron Eckhart,Michael Rispoli,American journalist Paul Kemp takes on a freelance job in Puerto Rico for a local newspaper during the 1960s and struggles to find a balance between island culture and the expatriates who live there.,"Hard-drinking journalist Paul Kemp takes a job at a besieged newspaper in San Juan, Puerto Rico. His volatile editor, Lotterman, assigns him to tourist pieces and horoscopes, but promises more. Paul rooms with Sala, an aging and equally alcoholic reporter, in a rundown flat. Sanderson, a wealthy entrepreneur, hires Paul to flack for a group of investors who plan to buy an island near the capital and build a resort. Sanderson's girl-friend, the beguiling Chenault, bats her eyes at Paul. His loyalties face ch"
tt1017451,The Runaways,2010,03-19-2010,106,R,R,6.5,44319,133,265,10000000,3573673,4681651,244,244,USA,,,App.,Floria Sigismondi,Biography,Drama,Music,,,,,,6 nominations.,2095,2,1,Floria Sigismondi,Cherie Currie,Kristen Stewart,Dakota Fanning,Michael Shannon,A coming-of-age biographical film about the 1970s teenage all-girl rock band The Runaways. The relationship between band members Cherie Currie and Joan Jett is also explored.,"In 1975, San Fernando Valley teen Joan Larkin reinvents herself as Joan Jett, a guitarist who wants to form an all-girl punk band. She pitches the idea to a sleazy manager, Kim Fowley, who pairs her with a drummer and then searches for a face: he finds Cherie Currie, at age 15, the perfect jailbait image for his purpose; by luck, she can sing. Two others round out the band, The Runaways. Fowley books a tour, signs them to Mercury Records, and packs them off to crowds in Japan. Seeds of conflict sprout early"
tt0452681,The Santa Clause 3: The Escape Clause,2006,11-03-2006,97,G,G,4.7,30005,114,80,12000000,84500122,110768122,3458,3458,USA,,,BUENA VISTA,Michael Lembeck,Adventure,Comedy,Family,Fantasy,,,,,4 wins & 9 nominations.,2145,4,1,Ed Decter,John J. Strauss,Tim Allen,Elizabeth Mitchell,Eric Lloyd,"Santa, aka Scott Calvin, is faced with double-duty: how to keep his new family happy, and how to stop Jack Frost from taking over Christmas.","Now that Santa/Scott Calvin and Mrs. Claus/Carol Calvin have the North Pole running smoothly, the Counsel of Legendary Figures has called an emergency meeting on Christmas Eve! The evil Jack Frost has been making trouble, looking to take over the holiday! So he launches a plan to sabotage the toy factory and compel Scott to invoke the little-known Escape Clause and wish he'd never become Santa!"
tt0775529,The Savages,2007,02-01-2008,114,R,R,7.1,34753,130,210,.,6623082,10642023,4,201,USA,,,Fox Searchlight,Tamara Jenkins,Comedy,Drama,,,,,,,Nominated for 2 Oscars.,2145,4,1,Tamara Jenkins,,Laura Linney,Philip Seymour Hoffman,Philip Bosco,A sister and brother face the realities of familial responsibility as they begin to care for their ailing father.,"Jon and Wendy Savage are two siblings who have spent their adult years trying to recover from the abuse of their abusive father, Lenny Savage. Suddenly, a call comes in that his girlfriend has died, he cannot care for himself with his dementia and her family is dumping him on his children. Despite the fact Jon and Wendy have not spoken to Lenny for twenty years and he is even more loathsome than ever, the Savage siblings feel obliged to take care of him. Now together, brother and sister must come to terms w"
tt2555736,The Second Best Exotic Marigold Hotel,2015,03-06-2015,122,PG,PG,6.5,29602,117,164,10000000,33078266,85978266,1573,2022,UK,USA,,Fox Searchlight,John Madden,Comedy,Drama,,,,,,,3 nominations.,2145,4,1,Ol Parker,Ol Parker,Dev Patel,Maggie Smith,Danny Mahoney,"As the Best Exotic Marigold Hotel has only a single remaining vacancy, posing a rooming predicament for two fresh arrivals, Sonny Kapoor (Dev Patel) pursues his expansionist dream of opening a second hotel.","The Second Best Exotic Marigold Hotel is the expansionist dream of Sonny Kapoor (Dev Patel), and it's making more claims on his time than he has available, considering his imminent marriage to the love of his life, Sunaina (Tina Desai). Sonny has his eye on a promising property now that his first venture, The Best Exotic Marigold Hotel for the Elderly and Beautiful, has only a single remaining vacancy, posing a rooming predicament for fresh arrivals Guy Chambers (Richard Gere) and Lavinia Beech (Tamsin Grei"
tt2709768,The Secret Life of Pets,2016,07-08-2016,87,PG,PG,6.5,170212,315,288,75000000,368384330,875457937,4370,4381,Jap,USA,Franc,Universal,Chris Renaud,Animation,Adventure,Comedy,Family,,,,,4 wins & 15 nominations.,2295,10,1,Cinco Paul,Ken Daurio,Louis C.K.,Eric Stonestreet,Kevin Hart,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.","In a Manhattan apartment building, Max's life as a favorite pet is turned upside-down, when his owner brings home sloppy mongrel Duke. They must put their quarrels aside when they learn that adorable white bunny Snowball is building an army of lost pets determined to wreak revenge."
tt5113040,The Secret Life of Pets 2,2019,06-07-2019,86,PG,PG,6.5,30409,234,144,80000000,158257265,429434163,4561,4564,Fra,Japan,USA,Universal,Chris Renaud,Animation,Adventure,Comedy,Family,,,,,11 nominations.,2295,10,1,Brian Lynch,,Patton Oswalt,Kevin Hart,Harrison Ford,"Continuing the story of Max and his pet friends, following their secret lives after their owners leave them for work or school each day.","Max faces some major changes after his owner Katie gets married and now has a child. On a family trip to the countryside, Max meets a farm dog named Rooster, and both attempt to overcome his fears. Meanwhile, Gidget tries to rescue Max's favorite toy from a cat-packed apartment, and Snowball sets on a mission to free a white tiger named Hu from a circus."
tt0359950,The Secret Life of Walter Mitty,2013,12-25-2013,114,PG,PG,7.3,279940,605,375,90000000,58236838,188133322,2909,2922,USA,UK,,20th Century Fox,Ben Stiller,Comedy,Drama,Fantasy,Romance,,,,,5 wins & 18 nominations.,2385,10,3,Steve Conrad,Steve Conrad,Ben Stiller,Kristen Wiig,Jon Daly,"When both he and a colleague are about to lose their job, Walter takes action by embarking on an adventure more extraordinary than anything he could have ever imagined.","The manager of the negative assets sector of Life magazine, Walter Mitty, has been working for sixteen years for the magazine and has a tedious life, not going anywhere but from his home to his job and vice-versa. He is an escapist, daydreaming into a world of fantasy many times a day. Walter has a crush on the recently hired Cheryl Melhoff but he is too shy to invite her on a date and he is trying to contact her via online dating. The magazine is preparing to release its last printed edition and the loaths"
tt0485601,The Secret of Kells,2009,06-22-2016,71,NC-17,Unrat,7.7,28885,85,128,8000000,676775,739454,1,37,Fra,Belgiu,Irela,GK,Tomm Moore,Animation,Adventure,Family,Fantasy,,,,,Nominated for 1 Oscar.,2095,2,1,Tomm Moore,Fabrice Ziolkowski,Evan McGuire,Christen Mooney,Brendan Gleeson,"A young boy in a remote medieval outpost under siege from barbarian raids is beckoned to adventure when a celebrated master illuminator arrives with an ancient book, brimming with secret wisdom and powers.","Young Brendan lives in a remote medieval outpost under siege from barbarian raids. But a new life of adventure beckons when a celebrated master illuminator arrives from the isle of Iona carrying an ancient but unfinished book, brimming with secret wisdom and powers. To help complete the magical book, Brendan has to overcome his deepest fears on a dangerous quest that takes him into the enchanted forest where mythical creatures hide. It is here that he meets the fairy Aisling, a mysterious young wolf-girl, w"
tt0443632,The Sentinel,2006,04-21-2006,108,PG-13,PG-13,6.1,46336,224,163,60000000,36280697,77920346,2819,2851,USA,,,20th Century Fox,Clark Johnson,Action,Crime,Thriller,,,,,,2 nominations.,2295,10,1,George Nolfi,Gerald Petievich,Michael Douglas,Kiefer Sutherland,Eva Longoria,A Secret Service agent is framed as the mole in an assassination attempt on the President. He must clear his name and foil another assassination attempt while on the run from a Secret Service Protective Intelligence Division agent.,A man who has devoted himself to serving the leader of the free world is accused of plotting against him in this thriller. Pete Garrison (Michael Douglas) is a veteran Secret Service agent who has had a long and distinguished career helping protect the president of the United States. David Breckinridge (Kiefer Sutherland) is a fellow Secret Service agent who learned most of what he knows from Garrison and holds him in great respect. When intelligence data suggests that there is a mole within the Secret Serv
tt1866249,The Sessions,2012,11-16-2012,95,R,R,7.2,40171,141,342,1000000,6002451,9138338,4,516,USA,,,Fox Searchlight,Ben Lewin,Biography,Comedy,Drama,Romance,,,,,Nominated for 1 Oscar.,2145,4,1,Ben Lewin,Mark O'Brien,John Hawkes,Helen Hunt,William H. Macy,A man in an iron lung who wishes to lose his virginity contacts a professional sex surrogate with the help of his therapist and priest.,"At the age of 38, Mark O'Brien, a man who uses an iron lung, decides he no longer wishes to be a virgin. With the help of his therapist and his priest, he contacts Cheryl Cohen-Greene, a professional sex surrogate and a typical soccer mom with a house, a mortgage and a husband. Inspired by a true story, The Sessions, follows the fascinating relationship which evolves between Cheryl and Mark as she takes him on his journey to manhood."
tt2872518,The Shack,2017,03-03-2017,132,PG-13,PG-13,6.3,27081,293,99,20000000,57386418,96942115,2888,2888,USA,,,LG/S,Stuart Hazeldine,Drama,Fantasy,,,,,,,3 wins & 2 nominations.,2235,4,3,John Fusco,Andrew Lanham,Sam Worthington,Octavia Spencer,Tim McGraw,"A grieving man receives a mysterious, personal invitation to meet with God at a place called ""The Shack.""","After the abduction and presumed death of Mackenzie Allen Phillips' youngest daughter, Missy, Mack receives a letter and suspects it is from God, asking him to return to The Shack where Missy may have been murdered. After contemplating it, he leaves his home to go to The Shack for the first time since Missy's abduction and an encounter that will change his life forever."
tt4052882,The Shallows,2016,06-24-2016,86,PG-13,PG-13,6.3,111183,491,401,17000000,55124043,119100758,2962,2962,USA,,,Sony Pictures/Columbia,Jaume Collet-Serr,Drama,Horror,Thriller,,,,,,1 win & 15 nominations.,2235,4,3,Anthony Jaswinski,,Blake Lively,　scar Jaenada,Angelo Josue Lozano Corzo,"A mere 200 yards from shore, surfer Nancy is attacked by a great white shark, with her short journey to safety becoming the ultimate contest of wills.","In the taut thriller The Shallows, when Nancy (Blake Lively) is surfing on a secluded beach, she finds herself on the feeding ground of a great white shark. Though she is stranded only 200 yards from shore, survival proves to be the ultimate test of wills, requiring all of Nancy's ingenuity, resourcefulness, and fortitude."
tt5580390,The Shape of Water,2017,12-22-2017,123,R,R,7.3,326832,1476,987,19400000,63859435,195243464,2,2341,USA,,,Fox Searchlight,Guillermo del Tor,Adventure,Drama,Fantasy,Romance,Thriller,,,,Won 4 Oscars.,2235,4,3,Guillermo del Toro,Vanessa Taylor,Sally Hawkins,Michael Shannon,Richard Jenkins,"At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.","From master storyteller Guillermo del Toro comes THE SHAPE OF WATER, an otherworldly fable set against the backdrop of Cold War era America circa 1962. In the hidden high-security government laboratory where she works, lonely Elisa (Sally Hawkins) is trapped in a life of isolation. Elisa's life is changed forever when she and co-worker Zelda (Octavia Spencer) discover a secret classified experiment. Rounding out the cast are Michael Shannon, Richard Jenkins, Michael Stuhlbarg, and Doug Jones."
tt0462538,The Simpsons Movie,2007,07-27-2007,87,PG-13,PG-13,7.3,296792,842,305,75000000,183135014,527071022,3922,3926,USA,,,20th Century Fox,David Silverman,Animation,Adventure,Comedy,,,,,,Nominated for 1 Golden Globe.,2295,10,1,James L. Brooks,Matt Groening,Dan Castellaneta,Julie Kavner,Nancy Cartwright,"After Homer deliberately pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the family are declared fugitives.","Homer adopts a pig who's run away from Krusty Burger after Krusty tried to have him slaughtered, naming the pig ""Spider Pig."" At the same time, the lake is protected after the audience sink the barge Green Day are on with garbage after they mention the environment. Meanwhile, Spider Pig's waste has filled up a silo in just 2 days, apparently with Homer's help. Homer can't get to the dump quickly so dumps the silo in the lake, polluting it. Russ Cargill, the villainous boss of the EPA, gives Arnold Schwarzen"
tt0403508,The Sisterhood of the Traveling Pants,2005,06-01-2005,119,PG,PG,6.5,51727,228,90,25000000,39053061,42013878,2583,2583,USA,,,WB,Ken Kwapis,Comedy,Drama,Romance,,,,,,1 win & 14 nominations.,2195,6,1,Ann Brashares,Delia Ephron,Amber Tamblyn,Alexis Bledel,America Ferrera,Four best girlfriends hatch a plan to stay connected with one another as their lives start off in different directions: they pass around a pair of secondhand jeans that fits each of their bodies perfectly.,"The movie is based on the young adult book, The Sisterhood of the Traveling Pants, by Anne Brashares. As four best friends spend their first summer apart from one another, they share a magical pair of jeans. Despite being of various shapes and sizes, each one of them fits perfectly into the pants. To keep in touch they pass these pants to each other as well as the adventures they are going through while apart."
tt1018785,The Sisterhood of the Traveling Pants 2,2008,08-06-2008,119,PG-13,PG-13,6.2,25877,36,72,27000000,44089964,44352417,2707,2714,USA,,,WB,Sanaa Hamri,Comedy,Drama,Romance,,,,,,1 nomination.,2285,6,3,Elizabeth Chandler,Ann Brashares,Amber Tamblyn,Alexis Bledel,America Ferrera,Four college freshmen and best friends find that it may take more than a shared pair of jeans to help them stay in touch as their lives go in different directions.,"Carmen Lowell is working on the backstage of a play at Yale. When the lead actress, her friend Julia, invites her to Vermont with her to work on a play with a professional cast, she decides to stay with her friends and her pregnant mother. However, she changes her mind after she finds that her friends will all leave for the summer: Lena Kaligaris will travel to a drawing course, Bridget Vreeland, who is in an existential crisis, missing her mother, will travel to an archaeological dig in Turkey, and Tibby T"
tt1366344,The Sitter,2011,12-09-2011,81,R,R,5.7,66185,124,144,25000000,30441326,34942188,2750,2752,USA,,,20th Century Fox,David Gordon Gree,Comedy,,,,,,,,2 nominations.,2195,6,1,Brian Gatewood,Alessandro Tanaka,Jonah Hill,Max Records,Ari Graynor,"A college student on suspension is coaxed into babysitting the kids next door, though he is fully unprepared for the wild night ahead of him.","Noah is not your typical entertain-the-kids-no-matter-how-boring-it-is kind of sitter. He's reluctant to take a sitting gig; he'd rather, well, be doing anything else, especially if it involves slacking. When Noah is watching the neighbor's kid he gets a booty call from his girlfriend in the city. To hook up with her, Noah takes to the streets, but his urban adventure spins out of control as he finds himself on the run from a maniacal drug lord."
tt0397101,The Skeleton Key,2005,08-12-2005,104,PG-13,PG-13,6.5,101491,390,197,43000000,47907715,91974818,2771,2784,USA,German,,Universal,Iain Softley,Drama,Horror,Mystery,Thriller,,,,,5 nominations.,2385,10,3,Ehren Kruger,,Kate Hudson,Gena Rowlands,John Hurt,A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.,A young hospice worker helping care for an invalid who lives in a remote mansion in the Louisiana bayous finds herself caught in the middle of morbid happenings centered around a group of Hoodoo practitioners.
tt0472181,The Smurfs,2011,07-29-2011,103,PG,PG,5.4,79044,163,180,110000000,142614158,563749323,3395,3427,USA,,,Sony Pictures/Columbia,Raja Gosnell,Animation,Adventure,Comedy,Family,Fantasy,,,,2 wins & 8 nominations.,2295,10,1,J. David Stem,David N. Weiss,Hank Azaria,Neil Patrick Harris,Jayma Mays,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world into New York City.","When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down."
tt2017020,The Smurfs 2,2013,07-31-2013,105,PG,PG,5.3,35128,68,130,105000000,71017784,347545360,3866,3867,USA,France,Canad,Sony Pictures/Columbia,Raja Gosnell,Animation,Adventure,Comedy,Family,Fantasy,,,,8 nominations.,2295,10,1,J. David Stem,David N. Weiss,Hank Azaria,Neil Patrick Harris,Brendan Gleeson,"The Smurfs team up with their human friends to rescue Smurfette, who has been abducted by Gargamel, since she knows a secret spell that can turn the evil sorcerer's newest creation, creatures called ""The Naughties"", into real Smurfs.","The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world��s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Va"
tt1758810,The Snowman,2017,10-20-2017,119,R,R,5.1,51450,403,254,35000000,6700035,43084060,1812,1815,UK,USA,China,Universal,Tomas Alfredson,Crime,Drama,Mystery,Thriller,,,,,1 nomination.,2295,10,1,Peter Straughan,Hossein Amini,Michael Fassbender,Rebecca Ferguson,Charlotte Gainsbourg,Detective Harry Hole investigates the disappearance of a woman whose scarf is found wrapped around an ominous-looking snowman.,"When an elite crime squad's lead detective investigates the disappearance of a victim on the first snow of winter, he fears an elusive serial killer may be active again. With the help of a brilliant recruit, the cop must connect decades-old cold cases to the brutal new one if he hopes to outwit this unthinkable evil before the next snowfall."
tt1285016,The Social Network,2010,10-01-2010,120,PG-13,PG-13,7.7,579926,792,577,40000000,96962694,224920315,2771,2921,USA,,,Sony Pictures/Columbia,David Fincher,Biography,Drama,,,,,,,Won 3 Oscars.,2700,10,10,Aaron Sorkin,Ben Mezrich,Jesse Eisenberg,Rooney Mara,Bryan Barter,"As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea, and by the co-founder who was later squeezed out of the business.","On a fall night in 2003, Harvard undergrad and computer programming genius Mark Zuckerberg sits down at his computer and heatedly begins working on a new idea. In a fury of blogging and programming, what begins in his dorm room soon becomes a global social network and a revolution in communication. A mere six years and 500 million friends later, Mark Zuckerberg is the youngest billionaire in history... but for this entrepreneur, success leads to both personal and legal complications."
tt0821642,The Soloist,2009,04-24-2009,117,PG-13,PG-13,6.7,49473,156,216,60000000,31720158,38332994,2024,2090,UK,France,USA,P/DW,Joe Wright,Biography,Drama,Music,,,,,,1 win & 3 nominations.,2145,4,1,Susannah Grant,Steve Lopez,Jamie Foxx,Robert Downey Jr.,Catherine Keener,A newspaper journalist discovers a homeless musical genius and tries to improve his situation.,"In 2005, the only thing hurting Los Angeles Times columnist Steve Lopez more than his face from a recent bike accident was his pressing need for story ideas. That is when he discovers Nathaniel Ayers, a mentally ill, homeless street musician who possesses extraordinary talent, even through his half-broken instruments. Inspired by his story, Lopez writes an acclaimed series of articles about Ayers and attempts to do more to help both him and the rest of the underclass of LA have a better life. However, Lopez"
tt0963966,The Sorcerer's Apprentice,2010,07-14-2010,109,PG,PG,6.1,146086,250,237,150000000,63150991,215283742,3504,3504,USA,,,BUENA VISTA,Jon Turteltaub,Action,Adventure,Family,Fantasy,,,,,1 win & 1 nomination.,2385,10,3,Lawrence Konner,Mark Rosenthal,Nicolas Cage,Jay Baruchel,Alfred Molina,Master sorcerer Balthazar Blake must find and train Merlin's descendant to defeat dark sorceress Morgana la F　e.,"Balthazar Blake (Nicolas Cage) is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath (Alfred Molina). Balthazar can't do it alone, so he recruits Dave Stutler (Jay Baruchel), a seemingly average guy who demonstrates hidden potential, as his reluctant prot　g　. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness. It'll take all the courage Dave"
tt3922818,The Space Between Us,2017,02-03-2017,120,PG-13,PG-13,6.4,43268,211,150,30000000,7885294,14793385,2812,2812,USA,,,STX,Peter Chelsom,Drama,Romance,Sci-Fi,,,,,,4 nominations.,2145,4,1,Allan Loeb,Stewart Schill,Gary Oldman,Janet Montgomery,Trey Tucker,"The first human born on Mars travels to Earth for the first time, experiencing the wonders of the planet through fresh eyes. He embarks on an adventure with a street-smart girl to discover how he came to be.","In this interplanetary adventure, a space shuttle embarks on the first mission to colonize Mars, only to discover after takeoff that one of the astronauts is pregnant. Shortly after landing, she dies from complications while giving birth to the first human born on the red planet - never revealing who the father is. Thus begins the extraordinary life of Gardner Elliot - an inquisitive, highly intelligent boy who reaches the age of 16 having only met 14 people in his very unconventional upbringing. While sear"
tt1714206,The Spectacular Now,2013,09-13-2013,95,R,R,7.1,136682,219,230,2500000,6854611,6918591,4,770,USA,,,A24,James Ponsoldt,Comedy,Drama,Romance,,,,,,10 wins & 31 nominations.,2145,4,1,Scott Neustadter,Michael H. Weber,Miles Teller,Shailene Woodley,Brie Larson,"A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl.""","Sutter Keely lives in the now. It's a good place for him. A high school senior, charming and self-possessed, he's the life of the party, loves his job at a men's clothing store, and has no plans for the future. A budding alcoholic, he's never far from his supersized, whiskey-fortified thirst-master cup. But after being dumped by his girlfriend, Sutter gets drunk and wakes up on a lawn with Aimee Finecky hovering over him. She's different: the ""nice girl"" who reads science fiction and doesn't have a boyfrien"
tt0416236,The Spiderwick Chronicles,2008,02-14-2008,96,PG,PG,6.5,83209,139,193,90000000,71195053,162839667,3847,3847,USA,,,Paramount,Mark Waters,Action,Adventure,Drama,Family,Fantasy,,,,2 wins & 8 nominations.,2295,10,1,Karey Kirkpatrick,David Berenbaum,Freddie Highmore,Mary-Louise Parker,Nick Nolte,"Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.","Once upon a time, upon moving into the run-down Spiderwick Estate with their mother Helen (Mary-Louise Parker), twin brothers Jared (Freddie Highmore) and Simon Grace (Freddie Highmore), along with their sister Mallory (Sarah Bolger), find themselves pulled into an alternate world full of fairies and other creatures. Unable to explain the strange disappearances and accidents that seem to be happening on a daily basis, the family blames it all on Jared. When he, Simon, and Mallory investigate what's really g"
tt0831887,The Spirit,2008,12-25-2008,103,PG-13,PG-13,4.8,58128,312,228,60000000,19806188,39040174,2509,2509,USA,,,LIONSGATE,Frank Miller,Action,Crime,Fantasy,Thriller,,,,,2 nominations.,2195,6,1,Frank Miller,Will Eisner,Jaime King,Gabriel Macht,Dan Gerrity,"Rookie cop Denny Colt returns from the beyond as The Spirit, a hero whose mission is to fight against the bad forces in Central City.","Down these mean streets a man must come. A hero born, murdered, and born again. When a Rookie cop named Denny Colt returns from the beyond as The Spirit, a hero whose mission is to fight against the bad forces from the shadows of Central City. The Octopus who kills anyone unfortunate enough to see his face who has other plans. He's going to wipe out the entire city. The Spirit tracks this cold hearted killer from the city's rundown warehouses, to the damp catacombs, to the windswept waterfront all the while"
tt2279373,The SpongeBob Movie: Sponge Out of Water,2015,02-06-2015,92,PG,PG,6,45035,161,151,74000000,162994032,325186032,3641,3680,USA,South,Austr,Paramount,Paul Tibbitt,Animation,Adventure,Comedy,Family,Fantasy,,,,1 win & 9 nominations.,2295,10,1,Glenn Berger,Jonathan Aibel,Antonio Banderas,Eric Bauza,Tim Conway,"When a diabolical pirate above the sea steals the secret Krabby Patty formula, SpongeBob and his nemesis Plankton must team up in order to get it back.","During a fight between the Krusty Krab and Plankton, the secret formula disappears and all of Bikini Bottom goes into a terrible apocalypse. The Bikini Bottomites go crazy and they all believe that Spongebob and Plankton stole the secret formula. The two new teammates create a time machine to get the secret formula before it disappears and also go to some weird places along the way including a time paralex where they meet a time wizard named Bubbles who is a dolphin. The two later get to the time when the f"
tt1273678,The Spy Next Door,2010,01-15-2010,94,PG,PG,5.4,37601,81,101,28000000,24307086,66166000,2924,2924,USA,,,LIONSGATE,Brian Levant,Action,Comedy,Family,,,,,,2 nominations.,2195,6,1,Jonathan Bernstein,James Greer,Jackie Chan,Amber Valletta,Madeline Carroll,"Former C.I.A. spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau.","Former CIA spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids (who haven't exactly warmed to their mom's beau). When one of the youngsters accidentally downloads a top-secret formula, Bob's longtime nemesis, a Russian terrorist, pays a visit to the family."
tt6663582,The Spy Who Dumped Me,2018,08-03-2018,117,R,R,6,56855,469,186,40000000,33562069,75320680,3111,3111,Can,USA,,LIONSGATE,Susanna Fogel,Action,Adventure,Comedy,,,,,,3 wins & 4 nominations.,2195,6,1,Susanna Fogel,David Iserson,Justin Theroux,Blanka Gy　rfi-T　th,Vilma Sz　csi,Audrey and Morgan are best friends who unwittingly become entangled in an international conspiracy when one of the women discovers the boyfriend who dumped her was actually a spy.,"Audrey (Mila Kunis) and Morgan (Kate McKinnon), two thirty-year-old best friends in Los Angeles, are thrust unexpectedly into an international conspiracy when Audrey's ex-boyfriend shows up at their apartment with a team of deadly assassins on his trail. Surprising even themselves, the duo jump into action, on the run throughout Europe from assassins and a suspicious-but-charming British agent, as they hatch a plan to save the world."
tt0367089,The Squid and the Whale,2005,12-16-2005,81,R,R,7.3,70783,256,128,1500000,7372734,11098131,4,151,USA,,,IDP,Noah Baumbach,Comedy,Drama,,,,,,,Nominated for 1 Oscar.,2070,1,1,Noah Baumbach,,Owen Kline,Jeff Daniels,Laura Linney,Follows two young boys dealing with their parents' divorce in Brooklyn in the 1980s.,"In 1986, In Brooklyn, New York, the dysfunctional family of pseudo intellectuals composed by the university professor Bernard and the prominent writer Joan split. Bernard is a selfish, cheap and jealous decadent writer that rationalizes every attitude in his family and life and does not accept ""philistines"" - people that do not read books or watch movies, while the unfaithful Joan is growing as a writer and has no problems with ""philistines"". Their sons, the teenager Walt and the boy Frank, feel the separat"
tt0420293,The Stanford Prison Experiment,2015,07-17-2015,122,R,R,6.9,33591,85,86,.,660561,663114,2,79,USA,,,IFC,Kyle Patrick Alva,Biography,Drama,History,Thriller,,,,,4 wins & 3 nominations.,2070,1,1,Tim Talbott,Philip Zimbardo,Billy Crudup,Michael Angarano,Moises Arias,"In 1971, twenty-four male students are selected to take on randomly assigned roles of prisoners and guards in a mock prison situated in the basement of the Stanford psychology building.","In 1971, twenty-four male students are selected to take on randomly assigned roles of prisoners and guards in a mock prison situated in the basement of the Stanford psychology building."
tt0482606,The Strangers,2008,05-30-2008,86,R,R,6.2,112285,783,305,9000000,52597610,82391145,2466,2477,USA,,,Rog.,Bryan Bertino,Horror,Thriller,,,,,,,1 win & 14 nominations.,2185,2,3,Bryan Bertino,,Alex Fisher,Peter Clayton-Luce,Scott Speedman,A young couple staying in an isolated vacation home are terrorized by three unknown assailants.,"After returning from a wedding reception, a couple staying in an isolated vacation house receive a knock on the door in the mid-hours of the night. What ensues is a violent invasion by three strangers, their faces hidden behind masks. The couple find themselves in a violent struggle, in which they go beyond what either of them thought capable in order to survive."
