customer_id,gender,age,age_group,married,kids_under12,area,subs_start_year,ClusterHierarchical,ClusterKmeans,movie_watched,scribe_total,movie_watched_no_dup
C6284,F,44,40대,M,N,강남구,2016,25,2,34,24,29
C6285,F,55,50대,M,N,동작구,2016,51,3,47,27,37
C6286,F,46,40대,M,N,강남구,2016,25,2,37,24,30
C6287,F,27,20대,M,Y,마포구,2016,92,1,66,32,32
C6288,M,28,20대,M,Y,서대문구,2016,9,4,57,29,30
C6289,F,59,50대,M,N,송파구,2016,86,2,23,17,19
C6290,M,20,20대,S,N,마포구,2016,89,1,27,20,24
C6291,F,41,40대,M,Y,서초구,2016,66,3,64,32,37
C6292,F,42,40대,M,N,마포구,2016,99,1,38,26,31
C6293,F,33,30대,S,Y,서대문구,2016,3,4,68,32,29
C6294,F,54,50대,M,Y,동작구,2016,51,3,69,32,35
C6295,F,55,50대,S,N,서초구,2016,46,3,57,30,31
C6296,F,56,50대,M,Y,광진구,2016,83,1,67,30,27
C6297,M,37,30대,M,Y,마포구,2016,95,1,59,29,37
C6298,M,58,50대,M,Y,용산구,2016,31,2,53,29,29
C6299,F,49,40대,M,Y,관악구,2016,66,3,59,29,36
C6300,F,20,20대,M,N,송파구,2016,78,4,15,12,13
C6301,M,21,20대,M,Y,용산구,2016,9,5,66,30,32
C6302,M,22,20대,M,N,강남구,2016,12,5,41,28,30
C6303,M,53,50대,S,N,광진구,2016,85,1,17,15,14
C6304,F,44,40대,M,Y,강남구,2016,29,2,58,29,30
C6305,M,35,30대,S,N,서대문구,2016,5,4,38,25,26
C6306,F,36,30대,S,N,송파구,2016,79,4,15,14,15
C6307,F,27,20대,M,Y,용산구,2016,8,5,64,28,27
C6308,M,38,30대,S,N,강남구,2016,22,5,29,21,26
C6309,M,29,20대,M,Y,서초구,2016,64,3,57,30,33
C6310,F,20,20대,S,N,강남구,2016,14,5,31,18,27
C6311,F,21,20대,S,N,강남구,2016,14,5,26,19,22
C6312,M,42,40대,M,Y,관악구,2016,65,3,65,30,36
C6313,F,53,50대,S,N,강남구,2016,28,2,34,24,30
C6314,M,24,20대,M,N,용산구,2016,10,5,36,27,30
C6315,F,25,20대,S,N,양천구,2016,55,1,28,20,23
C6316,F,46,40대,S,N,동작구,2016,57,3,49,27,21
C6317,M,57,50대,M,N,용산구,2016,26,2,42,26,30
C6318,M,48,40대,S,Y,광진구,2016,69,1,53,28,29
C6319,M,19,10대,S,N,관악구,2016,61,3,29,22,18
C6320,M,30,30대,S,N,양천구,2016,97,1,24,18,18
C6321,F,21,20대,M,N,서대문구,2016,78,4,26,18,22
C6322,M,22,20대,M,N,마포구,2016,88,1,27,19,24
C6323,M,43,40대,M,N,강남구,2016,23,2,28,19,21
C6324,F,44,40대,M,N,양천구,2016,99,1,34,23,29
C6325,F,35,30대,M,Y,강남구,2016,18,5,76,32,36
C6326,M,26,20대,M,Y,서대문구,2016,9,4,53,30,29
C6327,M,37,30대,M,N,강남구,2016,19,5,33,21,26
C6328,F,38,30대,S,N,송파구,2016,79,4,33,22,25
C6329,M,59,50대,M,N,서대문구,2016,45,2,40,24,29
C6330,F,20,20대,S,N,광진구,2016,75,4,35,22,26
C6331,F,51,50대,M,N,서대문구,2016,35,2,35,26,29
C6332,F,32,30대,M,Y,강남구,2016,18,5,67,33,23
C6333,M,33,30대,M,N,송파구,2016,71,4,22,16,20
C6334,F,54,50대,M,N,마포구,2016,84,1,32,17,26
C6335,F,35,30대,S,N,광진구,2016,68,4,39,25,27
C6336,F,46,40대,S,N,광진구,2016,67,1,35,22,29
C6337,F,47,40대,M,Y,송파구,2016,38,4,29,21,16
C6338,F,38,30대,S,N,관악구,2016,63,3,37,25,21
C6339,F,49,40대,S,N,마포구,2016,98,1,26,19,20
C6340,F,30,30대,M,Y,용산구,2016,17,5,55,29,26
C6341,F,21,20대,S,N,용산구,2016,4,5,33,23,29
C6342,M,52,50대,S,N,강남구,2016,28,2,27,21,24
C6343,M,33,30대,M,N,서대문구,2016,5,4,33,21,28
C6344,F,24,20대,S,N,광진구,2016,75,4,27,19,19
C6345,F,35,30대,M,N,용산구,2016,6,5,29,18,25
C6346,M,19,10대,S,N,송파구,2016,73,4,27,20,19
C6347,F,47,40대,M,N,강남구,2016,25,2,36,26,30
C6348,M,38,30대,S,N,양천구,2016,97,1,34,22,23
C6349,M,65,60대,S,N,광진구,2016,85,1,28,22,24
C6350,F,20,20대,S,N,서초구,2016,60,3,33,24,27
C6351,M,51,50대,S,N,광진구,2016,85,1,31,20,27
C6352,F,32,30대,M,Y,양천구,2016,59,1,73,30,36
C6353,M,23,20대,S,N,용산구,2016,1,5,30,22,18
C6354,M,44,40대,S,N,광진구,2016,69,1,31,22,24
C6355,M,35,30대,M,N,광진구,2016,71,4,32,22,27
C6356,F,46,40대,S,N,강남구,2016,24,2,21,19,18
C6357,F,37,30대,M,Y,강남구,2016,18,5,61,29,26
C6358,M,58,50대,S,N,강남구,2016,28,2,26,16,20
C6359,M,61,60대,S,N,양천구,2016,84,1,38,25,30
C6360,M,30,30대,M,N,강남구,2016,19,5,26,19,23
C6361,M,31,30대,S,N,관악구,2016,62,3,24,19,19
C6362,F,52,50대,M,N,강남구,2016,27,2,36,26,30
C6363,F,53,50대,M,Y,마포구,2016,83,1,53,29,29
C6364,M,34,30대,M,Y,용산구,2016,16,5,62,30,35
C6365,M,55,50대,M,N,강남구,2016,26,2,26,17,22
C6366,M,46,40대,M,N,용산구,2016,43,2,29,23,22
C6367,M,37,30대,M,Y,송파구,2016,81,4,61,29,40
C6368,F,58,50대,M,N,강남구,2016,27,2,36,22,31
C6369,F,64,60대,S,N,강남구,2016,28,2,38,23,29
C6370,F,40,40대,M,Y,강남구,2016,29,2,72,32,34
C6371,M,31,30대,S,Y,용산구,2016,3,5,60,29,38
C6372,F,52,50대,M,Y,용산구,2016,32,2,60,27,32
C6373,M,53,50대,S,N,용산구,2016,36,2,30,22,27
C6374,M,24,20대,M,N,광진구,2016,76,4,36,23,28
C6375,M,45,40대,M,Y,용산구,2016,42,2,62,31,37
C6376,M,46,40대,M,Y,송파구,2016,38,4,55,29,30
C6377,M,57,50대,S,N,서대문구,2016,34,2,18,14,16
C6378,F,38,30대,S,N,서대문구,2016,3,4,37,22,31
C6379,F,29,20대,M,N,송파구,2016,78,4,20,16,15
C6380,M,40,40대,M,N,용산구,2016,43,2,39,26,31
C6381,F,21,20대,M,Y,동작구,2016,52,3,62,28,30
C6382,F,32,30대,S,N,강남구,2016,24,5,24,17,17
C6383,M,23,20대,S,N,강남구,2016,13,5,31,23,25
C6384,F,44,40대,S,N,광진구,2016,67,1,28,23,26
C6385,M,25,20대,S,N,광진구,2016,74,4,21,17,18
C6386,M,46,40대,M,N,양천구,2016,96,1,21,16,20
C6387,F,37,30대,M,Y,양천구,2016,59,1,77,31,36
C6388,F,58,50대,S,N,강남구,2016,28,2,32,19,27
C6389,M,39,30대,M,Y,송파구,2016,81,4,35,25,29
C6390,M,50,50대,M,Y,서대문구,2016,37,2,52,28,39
C6391,M,41,40대,M,Y,용산구,2016,42,2,68,29,39
C6392,M,42,40대,M,Y,양천구,2016,49,1,57,28,34
C6393,M,23,20대,M,Y,용산구,2016,9,5,60,31,37
C6394,F,24,20대,S,N,마포구,2016,90,1,29,21,24
C6395,M,55,50대,M,N,송파구,2016,85,2,29,22,23
C6396,M,46,40대,S,N,강남구,2016,23,2,33,24,22
C6397,M,37,30대,M,N,강남구,2016,19,5,20,16,18
C6398,M,48,40대,M,N,용산구,2016,43,2,31,21,25
C6399,F,49,40대,M,Y,동작구,2016,48,3,58,27,28
C6400,M,50,50대,M,N,송파구,2016,85,2,22,16,18
C6401,F,31,30대,M,Y,강남구,2016,18,5,61,29,31
C6402,F,52,50대,M,N,광진구,2016,87,1,32,24,28
C6403,F,18,10대,S,N,광진구,2016,73,4,31,23,21
C6404,M,24,20대,S,N,강남구,2016,13,5,37,24,30
C6405,M,35,30대,S,N,서초구,2016,62,3,26,20,19
C6406,F,36,30대,M,Y,서대문구,2016,82,4,64,31,36
C6407,M,57,50대,M,N,송파구,2016,85,2,25,20,22
C6408,F,58,50대,M,Y,강남구,2016,32,2,61,30,29
C6409,M,62,60대,M,N,용산구,2016,35,2,21,14,18
C6410,F,20,20대,M,N,용산구,2016,7,5,28,20,22
C6411,M,21,20대,M,Y,서초구,2016,64,3,57,31,25
C6412,F,32,30대,M,Y,용산구,2016,17,5,70,31,36
C6413,F,23,20대,M,N,강남구,2016,12,5,30,24,23
C6414,F,24,20대,S,N,용산구,2016,4,5,29,20,24
C6415,M,35,30대,S,N,용산구,2016,21,5,24,17,18
C6416,F,56,50대,M,Y,강남구,2016,32,2,69,31,30
C6417,F,57,50대,M,Y,송파구,2016,37,2,76,31,44
C6418,M,28,20대,S,N,강남구,2016,13,5,33,23,27
C6419,M,65,60대,S,N,관악구,2016,46,3,21,18,16
C6420,F,20,20대,S,N,강남구,2016,14,5,35,23,25
C6421,M,41,40대,M,N,용산구,2016,43,2,34,20,25
C6422,M,42,40대,M,N,광진구,2016,70,1,39,27,32
C6423,M,43,40대,M,Y,서대문구,2016,44,2,55,27,34
C6424,F,54,50대,S,N,서대문구,2016,34,2,30,20,24
C6425,F,55,50대,M,N,용산구,2016,35,2,38,27,30
C6426,M,36,30대,M,Y,동작구,2016,58,3,62,28,30
C6427,M,37,30대,S,N,강남구,2016,22,5,24,16,20
C6428,M,48,40대,M,N,강남구,2016,23,2,25,18,18
C6429,F,49,40대,S,Y,송파구,2016,67,4,62,28,24
C6430,M,40,40대,S,N,양천구,2016,96,1,21,16,18
C6431,F,21,20대,M,N,용산구,2016,7,5,33,22,27
C6432,F,42,40대,M,N,서대문구,2016,39,2,31,20,23
C6433,F,53,50대,M,N,서대문구,2016,35,2,33,22,26
C6434,M,44,40대,M,Y,서대문구,2016,44,2,43,25,29
C6435,M,25,20대,S,N,서대문구,2016,2,4,22,17,19
C6436,F,46,40대,M,Y,동작구,2016,48,3,80,33,40
C6437,F,37,30대,M,N,강남구,2016,25,5,43,26,33
C6438,F,38,30대,M,N,양천구,2016,91,1,34,24,26
C6439,M,39,30대,S,N,송파구,2016,69,4,33,25,21
C6440,M,40,40대,M,N,용산구,2016,43,2,30,20,24
C6441,F,41,40대,M,Y,용산구,2016,40,2,73,29,32
C6442,F,52,50대,S,N,서대문구,2016,34,2,29,21,20
C6443,F,23,20대,M,N,서대문구,2016,78,4,33,22,27
C6444,M,44,40대,S,N,강남구,2016,23,2,51,28,28
C6445,M,25,20대,S,N,마포구,2016,89,1,22,18,19
C6446,F,46,40대,S,N,마포구,2016,98,1,24,17,21
C6447,F,57,50대,M,N,관악구,2016,47,3,33,24,25
C6448,M,58,50대,M,N,강남구,2016,26,2,32,24,24
C6449,M,60,60대,S,N,서대문구,2016,36,2,30,19,27
C6450,M,40,40대,M,Y,서대문구,2016,44,2,55,28,36
C6451,F,51,50대,M,Y,강남구,2016,32,2,65,30,35
C6452,F,42,40대,M,Y,서대문구,2016,41,2,75,31,36
C6453,F,23,20대,M,N,용산구,2016,7,5,34,23,26
C6454,F,34,30대,S,N,광진구,2016,68,4,29,22,22
C6455,F,35,30대,M,N,마포구,2016,91,1,29,21,24
C6456,F,56,50대,S,N,동작구,2016,51,3,36,23,29
C6457,F,37,30대,M,Y,양천구,2016,59,1,75,30,40
C6458,M,58,50대,M,N,서대문구,2016,45,2,34,23,27
C6459,F,59,50대,M,Y,용산구,2016,32,2,52,28,29
C6460,F,50,50대,M,Y,동작구,2016,51,3,80,31,40
C6461,M,31,30대,M,Y,송파구,2016,81,4,29,19,23
C6462,M,42,40대,S,N,용산구,2016,33,2,30,18,25
C6463,M,43,40대,M,Y,강남구,2016,30,2,60,33,40
C6464,M,44,40대,M,Y,강남구,2016,30,2,58,27,37
C6465,M,55,50대,M,Y,용산구,2016,31,2,61,31,33
C6466,F,56,50대,M,N,광진구,2016,87,1,36,27,28
C6467,M,37,30대,S,N,광진구,2016,69,4,24,17,19
C6468,M,38,30대,M,N,마포구,2016,95,1,29,18,26
C6469,M,39,30대,M,Y,양천구,2016,59,1,49,28,35
C6470,F,20,20대,M,N,송파구,2016,78,4,34,21,27
C6471,F,21,20대,M,N,동작구,2016,53,3,31,22,30
C6472,M,52,50대,S,N,광진구,2016,85,1,29,20,28
C6473,M,23,20대,M,N,용산구,2016,10,5,31,21,24
C6474,M,34,30대,M,Y,용산구,2016,16,5,51,28,30
C6475,F,45,40대,S,N,용산구,2016,33,2,64,32,30
C6476,M,56,50대,M,N,강남구,2016,26,2,25,17,22
C6477,M,27,20대,S,N,강남구,2016,13,5,29,19,19
C6478,M,28,20대,M,Y,송파구,2016,76,4,33,22,22
C6479,F,49,40대,M,Y,송파구,2016,38,4,29,21,22
C6480,F,20,20대,M,Y,송파구,2016,77,4,37,22,22
C6481,M,41,40대,M,Y,광진구,2016,70,1,54,29,39
C6482,M,32,30대,M,Y,광진구,2016,71,4,51,26,34
C6483,F,23,20대,S,N,강남구,2016,14,5,36,24,27
C6484,F,24,20대,M,N,용산구,2016,7,5,28,21,21
C6485,M,35,30대,M,Y,동작구,2016,58,3,52,27,35
C6486,M,46,40대,S,N,용산구,2016,33,2,32,24,25
C6487,M,27,20대,M,Y,광진구,2016,76,4,63,32,29
C6488,M,28,20대,S,N,송파구,2016,72,4,15,14,13
C6489,M,65,60대,S,N,서초구,2016,46,3,29,18,24
C6490,F,20,20대,S,N,광진구,2016,75,4,33,26,26
C6491,M,41,40대,S,N,용산구,2016,33,2,32,21,23
C6492,M,22,20대,S,N,서초구,2016,60,3,27,18,24
C6493,F,23,20대,S,N,용산구,2016,4,5,32,19,24
C6494,F,34,30대,M,Y,서초구,2016,66,3,52,26,30
C6495,M,45,40대,M,N,마포구,2016,96,1,23,17,18
C6496,F,46,40대,S,N,양천구,2016,98,1,36,25,29
C6497,M,37,30대,S,N,광진구,2016,69,4,31,24,27
C6498,M,58,50대,M,N,송파구,2016,85,2,30,22,27
C6499,F,29,20대,M,Y,마포구,2016,92,1,50,25,27
C6500,M,20,20대,S,N,서초구,2016,60,3,33,20,24
C6501,F,21,20대,S,N,강남구,2016,14,5,30,21,28
C6502,M,22,20대,S,N,서초구,2016,60,3,31,23,26
C6503,M,43,40대,M,Y,서대문구,2016,44,2,57,28,35
C6504,F,24,20대,M,N,광진구,2016,93,4,29,21,24
C6505,M,45,40대,M,N,양천구,2016,96,1,29,19,24
C6506,M,46,40대,M,N,용산구,2016,43,2,28,18,27
C6507,F,57,50대,S,N,용산구,2016,36,2,72,34,27
C6508,F,28,20대,M,N,용산구,2016,7,5,37,19,28
C6509,M,49,40대,M,N,강남구,2016,23,2,36,26,26
C6510,F,20,20대,M,N,용산구,2016,7,5,42,22,28
C6511,M,21,20대,M,N,마포구,2016,88,1,32,22,25
C6512,F,42,40대,M,Y,서초구,2016,66,3,78,32,32
C6513,M,23,20대,S,N,강남구,2016,13,5,36,23,22
C6514,M,24,20대,M,N,용산구,2016,10,5,38,23,29
C6515,F,45,40대,M,N,서대문구,2016,39,2,33,23,22
C6516,F,46,40대,M,N,광진구,2016,67,1,37,27,31
C6517,F,37,30대,M,N,용산구,2016,6,5,31,16,25
C6518,F,48,40대,M,Y,용산구,2016,40,2,71,31,31
C6519,F,59,50대,M,Y,양천구,2016,49,1,68,31,35
C6520,M,50,50대,M,N,서대문구,2016,45,2,33,20,28
C6521,F,41,40대,M,Y,양천구,2016,49,1,69,29,36
C6522,F,22,20대,S,N,강남구,2016,14,5,39,22,31
C6523,M,23,20대,S,N,동작구,2016,54,3,29,20,22
C6524,F,24,20대,S,N,강남구,2016,14,5,30,20,25
C6525,M,55,50대,M,N,강남구,2016,26,2,34,22,25
C6526,M,56,50대,M,Y,서대문구,2016,37,2,55,28,36
C6527,F,57,50대,S,N,강남구,2016,28,2,36,22,31
C6528,M,38,30대,S,N,강남구,2016,22,5,31,21,24
C6529,F,63,60대,S,N,강남구,2016,28,2,26,18,25
C6530,F,40,40대,S,Y,동작구,2016,57,3,67,31,31
C6531,M,21,20대,S,N,용산구,2016,1,5,36,22,31
C6532,F,22,20대,M,Y,서대문구,2016,77,4,64,34,31
C6533,F,33,30대,S,N,관악구,2016,63,3,29,20,22
C6534,F,54,50대,M,Y,서초구,2016,47,3,57,29,28
C6535,F,35,30대,S,N,양천구,2016,98,1,33,25,30
C6536,F,46,40대,M,Y,강남구,2016,29,2,73,30,37
C6537,F,37,30대,M,N,강남구,2016,25,5,31,24,27
C6538,F,38,30대,M,N,동작구,2016,57,3,31,19,22
C6539,M,39,30대,M,Y,강남구,2016,20,5,58,28,42
C6540,M,20,20대,M,N,강남구,2016,12,5,25,17,20
C6541,M,31,30대,M,Y,동작구,2016,58,3,63,28,36
C6542,M,22,20대,M,N,서대문구,2016,10,4,34,23,27
C6543,M,23,20대,S,N,광진구,2016,74,4,28,19,28
C6544,M,34,30대,M,Y,서대문구,2016,81,4,53,25,29
C6545,M,55,50대,M,N,마포구,2016,84,1,25,20,21
C6546,M,46,40대,M,Y,광진구,2016,70,1,54,27,34
C6547,M,57,50대,S,N,강남구,2016,28,2,22,18,15
C6548,M,48,40대,M,Y,서대문구,2016,44,2,64,29,43
C6549,M,39,30대,M,N,송파구,2016,71,4,17,14,16
C6550,F,40,40대,S,N,광진구,2016,67,1,43,24,37
C6551,F,41,40대,M,Y,서대문구,2016,41,2,74,32,35
C6552,F,32,30대,S,N,관악구,2016,63,3,28,19,20
C6553,M,43,40대,M,N,서대문구,2016,45,2,40,26,30
C6554,F,34,30대,M,Y,동작구,2016,58,3,66,32,32
C6555,F,55,50대,S,N,동작구,2016,51,3,26,18,24
C6556,M,36,30대,M,N,강남구,2016,19,5,29,22,22
C6557,F,27,20대,S,N,송파구,2016,73,4,28,21,21
C6558,M,48,40대,M,N,광진구,2016,70,1,27,20,24
C6559,M,65,60대,M,N,서대문구,2016,36,2,34,25,26
C6560,M,20,20대,S,N,송파구,2016,72,4,32,24,24
C6561,F,31,30대,M,Y,용산구,2016,17,5,63,33,31
C6562,M,22,20대,S,N,강남구,2016,13,5,33,20,27
C6563,F,33,30대,S,N,광진구,2016,68,4,41,24,31
C6564,M,44,40대,M,Y,관악구,2016,65,3,62,30,35
C6565,F,25,20대,S,N,강남구,2016,14,5,32,19,23
C6566,M,26,20대,S,N,양천구,2016,89,1,31,22,19
C6567,F,47,40대,M,Y,용산구,2016,40,2,57,27,30
C6568,M,48,40대,S,N,관악구,2016,62,3,32,24,23
C6569,F,61,60대,M,N,동작구,2016,51,3,41,26,32
C6570,F,50,50대,M,Y,서대문구,2016,37,2,72,30,39
C6571,M,41,40대,M,Y,양천구,2016,49,1,51,29,33
C6572,F,42,40대,M,N,서대문구,2016,39,2,40,25,32
C6573,M,33,30대,S,N,송파구,2016,69,4,17,15,15
C6574,M,44,40대,M,Y,강남구,2016,30,2,61,31,43
C6575,M,25,20대,S,N,마포구,2016,89,1,26,19,21
C6576,F,46,40대,M,Y,용산구,2016,40,2,54,30,24
C6577,F,27,20대,M,Y,관악구,2016,52,3,57,29,27
C6578,F,28,20대,M,Y,마포구,2016,92,1,63,31,30
C6579,F,64,60대,M,N,용산구,2016,35,2,38,25,29
C6580,F,20,20대,S,N,광진구,2016,75,4,25,18,23
C6581,F,51,50대,M,N,용산구,2016,35,2,34,24,25
C6582,F,22,20대,S,N,용산구,2016,4,5,27,20,23
C6583,M,23,20대,S,N,서대문구,2016,2,4,35,21,28
C6584,M,24,20대,S,N,마포구,2016,89,1,18,14,15
C6585,F,35,30대,M,N,용산구,2016,6,5,31,21,26
C6586,M,56,50대,M,Y,서초구,2016,47,3,47,24,34
C6587,M,57,50대,M,Y,송파구,2016,37,2,34,25,26
C6588,F,38,30대,M,N,서대문구,2016,80,4,36,22,28
C6589,M,60,60대,S,N,관악구,2016,46,3,30,21,23
C6590,F,20,20대,M,Y,광진구,2016,93,4,61,26,29
C6591,M,41,40대,M,Y,서대문구,2016,44,2,63,28,36
C6592,F,32,30대,M,Y,용산구,2016,17,5,68,29,30
C6593,M,23,20대,S,N,서대문구,2016,2,4,25,21,18
C6594,M,24,20대,S,N,송파구,2016,72,4,24,17,19
C6595,M,45,40대,M,Y,송파구,2016,38,4,29,20,20
C6596,F,46,40대,M,Y,서대문구,2016,41,2,67,30,34
C6597,F,27,20대,M,N,용산구,2016,7,5,30,20,21
C6598,M,38,30대,M,N,강남구,2016,19,5,28,21,24
C6599,M,29,20대,S,N,용산구,2016,1,5,59,29,27
C6600,M,20,20대,M,N,양천구,2016,88,1,36,26,31
C6601,F,41,40대,M,Y,서대문구,2016,41,2,61,32,33
C6602,F,22,20대,S,N,양천구,2016,55,1,34,23,26
C6603,M,23,20대,S,N,서초구,2016,60,3,28,23,21
C6604,F,24,20대,M,Y,강남구,2016,11,5,68,32,31
C6605,F,25,20대,S,N,강남구,2016,14,5,32,22,28
C6606,M,46,40대,M,N,서대문구,2016,45,2,35,25,27
C6607,M,37,30대,S,N,송파구,2016,69,4,12,9,11
C6608,M,38,30대,S,N,서초구,2016,62,3,37,21,28
C6609,M,18,10대,S,N,관악구,2016,61,3,22,17,17
C6610,M,20,20대,M,Y,양천구,2016,59,1,65,31,29
C6611,M,51,50대,M,N,마포구,2016,84,1,28,20,26
C6612,M,22,20대,M,Y,양천구,2016,59,1,61,30,31
C6613,M,33,30대,S,N,마포구,2016,97,1,18,14,15
C6614,F,34,30대,M,Y,강남구,2016,18,5,53,28,31
C6615,M,35,30대,S,N,강남구,2016,22,5,28,21,21
C6616,M,46,40대,M,Y,서대문구,2016,44,2,53,26,37
C6617,M,37,30대,M,N,양천구,2016,97,1,32,21,24
C6618,F,38,30대,S,N,용산구,2016,3,5,33,20,28
C6619,F,29,20대,M,Y,서초구,2016,64,3,44,28,25
C6620,F,20,20대,S,N,용산구,2016,4,5,40,26,35
C6621,F,21,20대,M,N,서대문구,2016,78,4,25,18,20
C6622,F,22,20대,M,N,서대문구,2016,78,4,39,21,31
C6623,F,23,20대,S,N,강남구,2016,14,5,32,21,26
C6624,F,18,10대,S,N,강남구,2016,15,5,31,21,23
C6625,F,45,40대,M,Y,송파구,2016,38,4,40,29,24
C6626,F,46,40대,M,N,강남구,2016,25,2,23,19,21
C6627,F,47,40대,M,Y,동작구,2016,48,3,59,29,31
C6628,M,48,40대,M,N,강남구,2016,23,2,34,21,25
C6629,M,59,50대,M,N,송파구,2016,85,2,32,20,26
C6630,M,30,30대,M,Y,강남구,2016,20,5,58,29,38
C6631,M,21,20대,M,N,강남구,2016,12,5,40,26,30
C6632,F,22,20대,M,N,용산구,2016,7,5,34,20,27
C6633,M,43,40대,M,Y,동작구,2016,48,3,61,30,38
C6634,M,44,40대,M,Y,마포구,2016,95,1,53,29,35
C6635,F,45,40대,M,Y,양천구,2016,49,1,66,31,32
C6636,M,56,50대,M,N,송파구,2016,85,2,28,18,18
C6637,M,37,30대,S,N,광진구,2016,69,4,31,20,23
C6638,F,48,40대,M,Y,광진구,2016,94,1,67,30,36
C6639,M,29,20대,S,N,용산구,2016,1,5,40,24,31
C6640,F,20,20대,S,N,서초구,2016,60,3,28,19,25
C6641,M,41,40대,M,Y,서초구,2016,65,3,50,27,36
C6642,M,22,20대,M,Y,강남구,2016,11,5,42,25,26
C6643,F,43,40대,M,Y,용산구,2016,40,2,67,32,35
C6644,M,44,40대,M,Y,서대문구,2016,44,2,63,30,35
C6645,F,55,50대,M,Y,용산구,2016,32,2,70,32,33
C6646,M,18,10대,S,N,양천구,2016,89,1,30,23,24
C6647,M,37,30대,S,N,용산구,2016,21,5,26,22,22
C6648,F,48,40대,M,Y,동작구,2016,48,3,62,32,35
C6649,F,39,30대,M,N,동작구,2016,57,3,35,22,24
C6650,F,30,30대,M,Y,광진구,2016,94,4,58,28,37
C6651,F,41,40대,M,Y,송파구,2016,38,4,33,20,22
C6652,F,22,20대,S,N,강남구,2016,14,5,31,21,26
C6653,M,23,20대,M,Y,마포구,2016,92,1,44,25,26
C6654,F,44,40대,M,N,송파구,2016,67,4,20,15,17
C6655,F,25,20대,M,Y,광진구,2016,93,4,61,32,28
C6656,M,56,50대,M,N,마포구,2016,84,1,33,24,26
C6657,F,57,50대,M,Y,마포구,2016,83,1,47,23,26
C6658,F,58,50대,M,N,강남구,2016,27,2,30,22,25
C6659,F,49,40대,M,N,송파구,2016,67,4,44,27,30
C6660,F,20,20대,M,N,용산구,2016,7,5,29,19,24
C6661,M,21,20대,M,N,강남구,2016,12,5,32,23,24
C6662,M,22,20대,S,N,동작구,2016,54,3,23,17,19
C6663,F,23,20대,M,N,용산구,2016,7,5,38,22,33
C6664,F,24,20대,S,N,마포구,2016,90,1,29,20,25
C6665,F,45,40대,M,Y,동작구,2016,48,3,70,31,35
C6666,F,46,40대,M,N,동작구,2016,57,3,43,26,33
C6667,M,37,30대,M,Y,강남구,2016,20,5,58,29,29
C6668,M,48,40대,M,N,양천구,2016,96,1,35,20,24
C6669,M,63,60대,S,N,용산구,2016,36,2,37,25,28
C6670,M,30,30대,S,N,동작구,2016,54,3,31,19,20
C6671,M,51,50대,S,N,마포구,2016,84,1,27,21,21
C6672,M,22,20대,S,N,용산구,2016,1,5,27,21,22
C6673,M,23,20대,S,N,마포구,2016,89,1,31,22,24
C6674,M,54,50대,S,N,서대문구,2016,34,2,38,25,30
C6675,F,35,30대,M,Y,관악구,2016,66,3,71,26,32
C6676,F,46,40대,S,N,강남구,2016,24,2,25,20,22
C6677,M,27,20대,M,N,서대문구,2016,10,4,30,19,21
C6678,M,28,20대,S,N,마포구,2016,89,1,20,16,17
C6679,F,59,50대,M,N,용산구,2016,35,2,28,19,22
C6680,M,20,20대,S,N,강남구,2016,13,5,29,21,24
C6681,F,31,30대,M,Y,서대문구,2016,82,4,64,32,36
C6682,F,22,20대,S,N,관악구,2016,61,3,31,21,26
C6683,F,23,20대,M,Y,관악구,2016,52,3,61,30,25
C6684,F,54,50대,M,Y,강남구,2016,32,2,66,31,29
C6685,M,35,30대,M,N,용산구,2016,6,5,23,15,17
C6686,M,46,40대,S,N,마포구,2016,96,1,25,17,20
C6687,M,57,50대,M,N,송파구,2016,85,2,29,19,22
C6688,M,38,30대,S,N,동작구,2016,54,3,34,23,28
C6689,M,29,20대,S,N,송파구,2016,72,4,19,15,16
C6690,M,20,20대,S,N,서대문구,2016,2,4,22,17,20
C6691,M,41,40대,M,Y,송파구,2016,38,4,34,23,29
C6692,F,22,20대,M,Y,용산구,2016,8,5,67,31,33
C6693,F,33,30대,S,N,서대문구,2016,3,4,23,19,21
C6694,M,24,20대,S,N,서대문구,2016,2,4,32,21,23
C6695,F,25,20대,M,Y,마포구,2016,92,1,50,27,20
C6696,M,56,50대,M,Y,서대문구,2016,37,2,56,29,34
C6697,F,37,30대,M,N,서대문구,2016,80,4,36,23,24
C6698,F,38,30대,M,N,양천구,2016,91,1,41,23,32
C6699,M,29,20대,S,N,서대문구,2016,2,4,38,24,26
C6700,F,20,20대,M,N,강남구,2016,12,5,38,21,28
C6701,F,41,40대,M,N,마포구,2016,99,1,30,19,24
C6702,M,52,50대,S,N,강남구,2016,28,2,37,21,30
C6703,M,43,40대,M,N,강남구,2016,23,2,36,24,30
C6704,F,44,40대,M,Y,강남구,2016,29,2,66,30,32
C6705,F,35,30대,S,Y,용산구,2016,3,5,61,25,23
C6706,F,46,40대,M,N,관악구,2016,63,3,37,24,28
C6707,F,37,30대,M,N,서초구,2016,64,3,29,24,26
C6708,F,48,40대,S,N,광진구,2016,67,1,31,22,25
C6709,F,29,20대,M,N,마포구,2016,90,1,40,26,29
C6710,M,20,20대,S,N,강남구,2016,13,5,15,13,12
C6711,M,51,50대,M,N,동작구,2016,50,3,31,20,26
C6712,F,22,20대,S,N,용산구,2016,4,5,38,25,33
