customer_id,gender,age,age_group,married,kids_under12,area,subs_start_year,movie_watched,movie_watched_no_dup,scribe_total,repeat_mov,ClusterHierarchical,ClusterKmeans
C6208,F,58,50대,M,Y,광진구,2016,75,37,32,38,177,5
C6209,M,39,30대,M,Y,강남구,2016,50,28,27,22,548,1
C6210,M,40,40대,M,N,동작구,2016,27,22,19,5,488,2
C6211,M,21,20대,M,N,양천구,2016,34,25,20,9,493,2
C6212,F,22,20대,M,N,양천구,2016,30,22,23,8,388,2
C6213,F,43,40대,M,Y,광진구,2016,68,43,34,25,577,5
C6214,M,24,20대,M,Y,서초구,2016,50,29,26,21,685,1
C6215,F,55,50대,M,N,동작구,2016,48,34,28,14,631,1
C6216,M,26,20대,S,N,송파구,2016,24,19,19,5,406,2
C6217,M,47,40대,S,N,마포구,2016,25,20,15,5,126,2
C6218,F,28,20대,M,Y,양천구,2016,61,25,30,36,192,5
C6219,F,61,60대,M,N,강남구,2016,34,27,26,7,376,2
C6220,M,50,50대,M,Y,송파구,2016,26,20,20,6,403,2
C6221,M,51,50대,S,N,강남구,2016,32,26,22,6,377,2
C6222,F,42,40대,M,Y,강남구,2016,56,31,31,25,546,5
C6223,F,23,20대,M,N,마포구,2016,33,24,19,9,493,2
C6224,F,34,30대,S,N,송파구,2016,21,16,16,5,117,4
C6225,F,35,30대,S,N,서초구,2016,27,22,20,5,488,2
C6226,F,46,40대,M,N,동작구,2016,32,25,20,7,358,2
C6227,F,37,30대,S,N,송파구,2016,16,14,13,2,101,4
C6228,F,48,40대,M,Y,용산구,2016,63,28,32,35,205,5
C6229,M,49,40대,M,Y,서대문구,2016,51,36,26,15,656,1
C6230,M,20,20대,M,Y,서대문구,2016,60,33,28,27,556,5
C6231,F,21,20대,S,N,용산구,2016,39,30,24,9,338,2
C6232,M,42,40대,M,N,관악구,2016,34,29,22,5,347,2
C6233,M,23,20대,S,N,마포구,2016,17,16,13,1,106,4
C6234,F,24,20대,M,N,강남구,2016,32,25,23,7,380,2
C6235,M,45,40대,S,N,마포구,2016,26,20,19,6,402,2
C6236,F,36,30대,M,Y,강남구,2016,63,30,29,33,200,5
C6237,F,37,30대,M,N,양천구,2016,34,25,22,9,493,2
C6238,M,28,20대,M,Y,서대문구,2016,66,33,31,33,172,5
C6239,M,29,20대,M,Y,강남구,2016,66,37,32,29,565,5
C6240,M,50,50대,M,Y,서대문구,2016,50,33,29,17,601,1
C6241,M,31,30대,S,N,동작구,2016,22,20,16,2,122,2
C6242,M,22,20대,M,Y,양천구,2016,53,32,27,21,605,1
C6243,F,53,50대,M,Y,서대문구,2016,63,37,28,26,553,5
C6244,M,24,20대,S,N,강남구,2016,27,20,15,7,413,2
C6245,M,35,30대,M,N,용산구,2016,32,23,19,9,399,2
C6246,F,46,40대,M,Y,서초구,2016,51,31,29,20,687,1
C6247,F,37,30대,S,N,양천구,2016,39,25,24,14,456,2
C6248,F,38,30대,M,N,서대문구,2016,38,28,24,10,675,2
C6249,F,49,40대,M,N,양천구,2016,29,24,19,5,424,2
C6250,M,20,20대,S,N,관악구,2016,32,26,23,6,359,2
C6251,M,21,20대,M,N,양천구,2016,29,21,20,8,484,2
C6252,F,42,40대,M,Y,서대문구,2016,70,40,33,30,166,5
C6253,F,43,40대,M,N,용산구,2016,44,33,28,11,650,1
C6254,M,44,40대,M,Y,용산구,2016,56,35,31,21,562,1
C6255,F,25,20대,M,Y,강남구,2016,63,31,29,32,200,5
C6256,F,26,20대,M,N,용산구,2016,45,31,26,14,673,1
C6257,M,37,30대,M,Y,강남구,2016,55,24,28,31,187,5
C6258,M,38,30대,S,N,양천구,2016,28,23,20,5,487,2
C6259,F,49,40대,S,N,양천구,2016,62,27,30,35,192,5
C6260,F,20,20대,M,Y,용산구,2016,64,28,27,36,201,5
C6261,F,51,50대,S,N,마포구,2016,64,34,29,30,171,5
C6262,M,32,30대,M,Y,마포구,2016,45,28,26,17,666,1
C6263,F,33,30대,S,N,강남구,2016,31,22,22,9,502,2
C6264,M,24,20대,S,N,강남구,2016,25,20,17,5,412,2
C6265,F,35,30대,M,N,서초구,2016,36,29,21,7,361,2
C6266,M,46,40대,S,N,광진구,2016,23,22,16,1,436,2
C6267,F,37,30대,M,N,송파구,2016,20,14,14,6,137,4
C6268,M,38,30대,M,N,용산구,2016,27,23,17,4,393,2
C6269,M,59,50대,M,N,용산구,2016,33,30,26,3,309,2
C6270,F,20,20대,S,N,광진구,2016,23,19,20,4,445,2
C6271,F,21,20대,M,Y,송파구,2016,42,23,27,19,463,1
C6272,M,22,20대,M,Y,서대문구,2016,59,33,30,26,556,5
C6273,M,23,20대,S,N,용산구,2016,26,23,21,3,440,2
C6274,F,34,30대,M,Y,관악구,2016,59,33,29,26,539,5
C6275,F,45,40대,M,Y,서초구,2016,63,36,30,27,527,5
C6276,M,36,30대,M,Y,용산구,2016,62,35,26,27,554,5
C6277,M,47,40대,M,N,용산구,2016,24,21,15,3,437,2
C6278,F,58,50대,M,N,서초구,2016,36,28,25,8,364,2
C6279,F,59,50대,M,Y,송파구,2016,36,22,23,14,498,2
C6280,F,20,20대,S,N,강남구,2016,32,26,19,6,372,2
C6281,M,31,30대,M,N,서대문구,2016,27,22,20,5,441,2
C6282,F,22,20대,M,N,송파구,2016,33,27,26,6,334,2
C6283,M,23,20대,M,Y,강남구,2016,52,26,30,26,541,5
C6284,F,44,40대,M,N,강남구,2016,34,29,24,5,310,2
C6285,F,55,50대,M,N,동작구,2016,47,37,27,10,629,1
C6286,F,46,40대,M,N,강남구,2016,37,30,24,7,310,2
C6287,F,27,20대,M,Y,마포구,2016,66,32,32,34,194,5
C6288,M,28,20대,M,Y,서대문구,2016,57,30,29,27,550,5
C6289,F,59,50대,M,N,송파구,2016,23,19,17,4,130,2
C6290,M,20,20대,S,N,마포구,2016,27,24,20,3,422,2
C6291,F,41,40대,M,Y,서초구,2016,64,37,32,27,527,5
C6292,F,42,40대,M,N,마포구,2016,38,31,26,7,332,1
C6293,F,33,30대,S,Y,서대문구,2016,68,29,32,39,204,5
C6294,F,54,50대,M,Y,동작구,2016,69,35,32,34,176,5
C6295,F,55,50대,S,N,서초구,2016,57,31,30,26,538,5
C6296,F,56,50대,M,Y,광진구,2016,67,27,30,40,214,5
C6297,M,37,30대,M,Y,마포구,2016,59,37,29,22,592,1
C6298,M,58,50대,M,Y,용산구,2016,53,29,29,24,549,5
C6299,F,49,40대,M,Y,관악구,2016,59,36,29,23,525,1
C6300,F,20,20대,M,N,송파구,2016,15,13,12,2,83,4
C6301,M,21,20대,M,Y,용산구,2016,66,32,30,34,172,5
C6302,M,22,20대,M,N,강남구,2016,41,30,28,11,671,1
C6303,M,53,50대,S,N,광진구,2016,17,14,15,3,138,4
C6304,F,44,40대,M,Y,강남구,2016,58,30,29,28,551,5
C6305,M,35,30대,S,N,서대문구,2016,38,26,25,12,676,2
C6306,F,36,30대,S,N,송파구,2016,15,15,14,0,108,4
C6307,F,27,20대,M,Y,용산구,2016,64,27,28,37,201,5
C6308,M,38,30대,S,N,강남구,2016,29,26,21,3,313,2
C6309,M,29,20대,M,Y,서초구,2016,57,33,30,24,539,5
C6310,F,20,20대,S,N,강남구,2016,31,27,18,4,447,2
C6311,F,21,20대,S,N,강남구,2016,26,22,19,4,442,2
C6312,M,42,40대,M,Y,관악구,2016,65,36,30,29,526,5
C6313,F,53,50대,S,N,강남구,2016,34,30,24,4,310,2
C6314,M,24,20대,M,N,용산구,2016,36,30,27,6,333,1
C6315,F,25,20대,S,N,양천구,2016,28,23,20,5,487,2
C6316,F,46,40대,S,N,동작구,2016,49,21,27,28,190,5
C6317,M,57,50대,M,N,용산구,2016,42,30,26,12,674,1
C6318,M,48,40대,S,Y,광진구,2016,53,29,28,24,544,5
C6319,M,19,10대,S,N,관악구,2016,29,18,22,11,480,2
C6320,M,30,30대,S,N,양천구,2016,24,18,18,6,128,2
C6321,F,21,20대,M,N,서대문구,2016,26,22,18,4,393,2
C6322,M,22,20대,M,N,마포구,2016,27,24,19,3,422,2
C6323,M,43,40대,M,N,강남구,2016,28,21,19,7,396,2
C6324,F,44,40대,M,N,양천구,2016,34,29,23,5,350,2
C6325,F,35,30대,M,Y,강남구,2016,76,36,32,40,182,5
C6326,M,26,20대,M,Y,서대문구,2016,53,29,30,24,545,5
C6327,M,37,30대,M,N,강남구,2016,33,26,21,7,380,2
C6328,F,38,30대,S,N,송파구,2016,33,25,22,8,353,2
C6329,M,59,50대,M,N,서대문구,2016,40,29,24,11,675,2
C6330,F,20,20대,S,N,광진구,2016,35,26,22,9,354,2
C6331,F,51,50대,M,N,서대문구,2016,35,29,26,6,310,2
C6332,F,32,30대,M,Y,강남구,2016,67,23,33,44,210,5
C6333,M,33,30대,M,N,송파구,2016,22,20,16,2,436,2
C6334,F,54,50대,M,N,마포구,2016,32,26,17,6,425,2
C6335,F,35,30대,S,N,광진구,2016,39,27,25,12,676,2
C6336,F,46,40대,S,N,광진구,2016,35,29,22,6,355,2
C6337,F,47,40대,M,Y,송파구,2016,29,16,21,13,501,2
C6338,F,38,30대,S,N,관악구,2016,37,21,25,16,458,2
C6339,F,49,40대,S,N,마포구,2016,26,20,19,6,402,2
C6340,F,30,30대,M,Y,용산구,2016,55,26,29,29,186,5
C6341,F,21,20대,S,N,용산구,2016,33,29,23,4,312,2
C6342,M,52,50대,S,N,강남구,2016,27,24,21,3,449,2
C6343,M,33,30대,M,N,서대문구,2016,33,28,21,5,374,2
C6344,F,24,20대,S,N,광진구,2016,27,19,19,8,404,2
C6345,F,35,30대,M,N,용산구,2016,29,25,18,4,446,2
C6346,M,19,10대,S,N,송파구,2016,27,19,20,8,404,2
C6347,F,47,40대,M,N,강남구,2016,36,30,26,6,310,2
C6348,M,38,30대,S,N,양천구,2016,34,23,22,11,492,2
C6349,M,65,60대,S,N,광진구,2016,28,24,22,4,421,2
C6350,F,20,20대,S,N,서초구,2016,33,27,24,6,359,2
C6351,M,51,50대,S,N,광진구,2016,31,27,20,4,454,2
C6352,F,32,30대,M,Y,양천구,2016,73,36,30,37,174,5
C6353,M,23,20대,S,N,용산구,2016,30,18,22,12,500,2
C6354,M,44,40대,S,N,광진구,2016,31,24,22,7,353,2
C6355,M,35,30대,M,N,광진구,2016,32,27,22,5,355,2
C6356,F,46,40대,S,N,강남구,2016,21,18,19,3,443,2
C6357,F,37,30대,M,Y,강남구,2016,61,26,29,35,202,5
C6358,M,58,50대,S,N,강남구,2016,26,20,16,6,411,2
C6359,M,61,60대,S,N,양천구,2016,38,30,25,8,325,2
C6360,M,30,30대,M,N,강남구,2016,26,23,19,3,442,2
C6361,M,31,30대,S,N,관악구,2016,24,19,19,5,120,2
C6362,F,52,50대,M,N,강남구,2016,36,30,26,6,310,2
C6363,F,53,50대,M,Y,마포구,2016,53,29,29,24,544,5
C6364,M,34,30대,M,Y,용산구,2016,62,35,30,27,556,5
C6365,M,55,50대,M,N,강남구,2016,26,22,17,4,439,2
C6366,M,46,40대,M,N,용산구,2016,29,22,23,7,390,2
C6367,M,37,30대,M,Y,송파구,2016,61,40,29,21,592,1
C6368,F,58,50대,M,N,강남구,2016,36,31,22,5,307,2
C6369,F,64,60대,S,N,강남구,2016,38,29,23,9,339,2
C6370,F,40,40대,M,Y,강남구,2016,72,34,32,38,183,5
C6371,M,31,30대,S,Y,용산구,2016,60,38,29,22,602,1
C6372,F,52,50대,M,Y,용산구,2016,60,32,27,28,551,5
C6373,M,53,50대,S,N,용산구,2016,30,27,22,3,452,2
C6374,M,24,20대,M,N,광진구,2016,36,28,23,8,322,2
C6375,M,45,40대,M,Y,용산구,2016,62,37,31,25,569,5
C6376,M,46,40대,M,Y,송파구,2016,55,30,29,25,549,5
C6377,M,57,50대,S,N,서대문구,2016,18,16,14,2,99,4
C6378,F,38,30대,S,N,서대문구,2016,37,31,22,6,308,2
C6379,F,29,20대,M,N,송파구,2016,20,15,16,5,117,4
C6380,M,40,40대,M,N,용산구,2016,39,31,26,8,340,1
C6381,F,21,20대,M,Y,동작구,2016,62,30,28,32,533,5
C6382,F,32,30대,S,N,강남구,2016,24,17,17,7,419,2
C6383,M,23,20대,S,N,강남구,2016,31,25,23,6,378,2
C6384,F,44,40대,S,N,광진구,2016,28,26,23,2,349,2
C6385,M,25,20대,S,N,광진구,2016,21,18,17,3,132,2
C6386,M,46,40대,M,N,양천구,2016,21,20,16,1,152,2
C6387,F,37,30대,M,Y,양천구,2016,77,36,31,41,216,3
C6388,F,58,50대,S,N,강남구,2016,32,27,19,5,455,2
C6389,M,39,30대,M,Y,송파구,2016,35,29,25,6,350,2
C6390,M,50,50대,M,Y,서대문구,2016,52,39,28,13,612,1
C6391,M,41,40대,M,Y,용산구,2016,68,39,29,29,165,5
C6392,M,42,40대,M,Y,양천구,2016,57,34,28,23,605,1
C6393,M,23,20대,M,Y,용산구,2016,60,37,31,23,569,1
C6394,F,24,20대,S,N,마포구,2016,29,24,21,5,422,2
C6395,M,55,50대,M,N,송파구,2016,29,23,22,6,390,2
C6396,M,46,40대,S,N,강남구,2016,33,22,24,11,502,2
C6397,M,37,30대,M,N,강남구,2016,20,18,16,2,110,4
C6398,M,48,40대,M,N,용산구,2016,31,25,21,6,385,2
C6399,F,49,40대,M,Y,동작구,2016,58,28,27,30,535,5
C6400,M,50,50대,M,N,송파구,2016,22,18,16,4,129,2
C6401,F,31,30대,M,Y,강남구,2016,61,31,29,30,552,5
C6402,F,52,50대,M,N,광진구,2016,32,28,24,4,350,2
C6403,F,18,10대,S,N,광진구,2016,31,21,23,10,503,2
C6404,M,24,20대,S,N,강남구,2016,37,30,24,7,338,2
C6405,M,35,30대,S,N,서초구,2016,26,19,20,7,484,2
C6406,F,36,30대,M,Y,서대문구,2016,64,36,31,28,565,5
C6407,M,57,50대,M,N,송파구,2016,25,22,20,3,421,2
C6408,F,58,50대,M,Y,강남구,2016,61,29,30,32,200,5
C6409,M,62,60대,M,N,용산구,2016,21,18,14,3,113,4
C6410,F,20,20대,M,N,용산구,2016,28,22,20,6,381,2
C6411,M,21,20대,M,Y,서초구,2016,57,25,31,32,191,5
C6412,F,32,30대,M,Y,용산구,2016,70,36,31,34,169,5
C6413,F,23,20대,M,N,강남구,2016,30,23,24,7,391,2
C6414,F,24,20대,S,N,용산구,2016,29,24,20,5,382,2
C6415,M,35,30대,S,N,용산구,2016,24,18,17,6,419,2
C6416,F,56,50대,M,Y,강남구,2016,69,30,31,39,204,5
C6417,F,57,50대,M,Y,송파구,2016,76,44,31,32,167,5
C6418,M,28,20대,S,N,강남구,2016,33,27,23,6,378,2
C6419,M,65,60대,S,N,관악구,2016,21,16,18,5,121,2
C6420,F,20,20대,S,N,강남구,2016,35,25,23,10,677,2
C6421,M,41,40대,M,N,용산구,2016,34,25,20,9,386,2
C6422,M,42,40대,M,N,광진구,2016,39,32,27,7,332,1
C6423,M,43,40대,M,Y,서대문구,2016,55,34,27,21,603,1
C6424,F,54,50대,S,N,서대문구,2016,30,24,20,6,385,2
C6425,F,55,50대,M,N,용산구,2016,38,30,27,8,336,1
C6426,M,36,30대,M,Y,동작구,2016,62,30,28,32,533,5
C6427,M,37,30대,S,N,강남구,2016,24,20,16,4,412,2
C6428,M,48,40대,M,N,강남구,2016,25,18,18,7,419,2
C6429,F,49,40대,S,Y,송파구,2016,62,24,28,38,207,5
C6430,M,40,40대,S,N,양천구,2016,21,18,16,3,152,2
C6431,F,21,20대,M,N,용산구,2016,33,27,22,6,374,2
C6432,F,42,40대,M,N,서대문구,2016,31,23,20,8,387,2
C6433,F,53,50대,M,N,서대문구,2016,33,26,22,7,375,2
C6434,M,44,40대,M,Y,서대문구,2016,43,29,25,14,674,1
C6435,M,25,20대,S,N,서대문구,2016,22,19,17,3,431,2
C6436,F,46,40대,M,Y,동작구,2016,80,40,33,40,178,3
C6437,F,37,30대,M,N,강남구,2016,43,33,26,10,340,1
C6438,F,38,30대,M,N,양천구,2016,34,26,24,8,354,2
C6439,M,39,30대,S,N,송파구,2016,33,21,25,12,684,2
C6440,M,40,40대,M,N,용산구,2016,30,24,20,6,385,2
C6441,F,41,40대,M,Y,용산구,2016,73,32,29,41,203,5
C6442,F,52,50대,S,N,서대문구,2016,29,20,21,9,401,2
C6443,F,23,20대,M,N,서대문구,2016,33,27,22,6,374,2
C6444,M,44,40대,S,N,강남구,2016,51,28,28,23,548,1
C6445,M,25,20대,S,N,마포구,2016,22,19,18,3,132,2
C6446,F,46,40대,S,N,마포구,2016,24,21,17,3,131,2
C6447,F,57,50대,M,N,관악구,2016,33,25,24,8,364,2
C6448,M,58,50대,M,N,강남구,2016,32,24,24,8,379,2
C6449,M,60,60대,S,N,서대문구,2016,30,27,19,3,451,2
C6450,M,40,40대,M,Y,서대문구,2016,55,36,28,19,604,1
C6451,F,51,50대,M,Y,강남구,2016,65,35,30,30,555,5
C6452,F,42,40대,M,Y,서대문구,2016,75,36,31,39,182,5
C6453,F,23,20대,M,N,용산구,2016,34,26,23,8,380,2
C6454,F,34,30대,S,N,광진구,2016,29,22,22,7,389,2
C6455,F,35,30대,M,N,마포구,2016,29,24,21,5,422,2
C6456,F,56,50대,S,N,동작구,2016,36,29,23,7,347,2
C6457,F,37,30대,M,Y,양천구,2016,75,40,30,35,168,5
C6458,M,58,50대,M,N,서대문구,2016,34,27,23,7,375,2
C6459,F,59,50대,M,Y,용산구,2016,52,29,28,23,549,1
C6460,F,50,50대,M,Y,동작구,2016,80,40,31,40,178,3
C6461,M,31,30대,M,Y,송파구,2016,29,23,19,6,395,2
C6462,M,42,40대,S,N,용산구,2016,30,25,18,5,446,2
C6463,M,43,40대,M,Y,강남구,2016,60,40,33,20,583,1
C6464,M,44,40대,M,Y,강남구,2016,58,37,27,21,602,1
C6465,M,55,50대,M,Y,용산구,2016,61,33,31,28,555,5
C6466,F,56,50대,M,N,광진구,2016,36,28,27,8,336,2
C6467,M,37,30대,S,N,광진구,2016,24,19,17,5,406,2
C6468,M,38,30대,M,N,마포구,2016,29,26,18,3,429,2
C6469,M,39,30대,M,Y,양천구,2016,49,35,28,14,607,1
C6470,F,20,20대,M,N,송파구,2016,34,27,21,7,373,2
C6471,F,21,20대,M,N,동작구,2016,31,30,22,1,344,2
C6472,M,52,50대,S,N,광진구,2016,29,28,20,1,343,2
C6473,M,23,20대,M,N,용산구,2016,31,24,21,7,383,2
C6474,M,34,30대,M,Y,용산구,2016,51,30,28,21,547,1
C6475,F,45,40대,S,N,용산구,2016,64,30,32,34,200,5
C6476,M,56,50대,M,N,강남구,2016,25,22,17,3,439,2
C6477,M,27,20대,S,N,강남구,2016,29,19,19,10,408,2
C6478,M,28,20대,M,Y,송파구,2016,33,22,22,11,504,2
C6479,F,49,40대,M,Y,송파구,2016,29,22,21,7,387,2
C6480,F,20,20대,M,Y,송파구,2016,37,22,22,15,508,2
C6481,M,41,40대,M,Y,광진구,2016,54,39,29,15,612,1
C6482,M,32,30대,M,Y,광진구,2016,51,34,26,17,607,1
C6483,F,23,20대,S,N,강남구,2016,36,27,24,9,380,2
C6484,F,24,20대,M,N,용산구,2016,28,21,21,7,381,2
C6485,M,35,30대,M,Y,동작구,2016,52,35,27,17,607,1
C6486,M,46,40대,S,N,용산구,2016,32,25,24,7,377,2
C6487,M,27,20대,M,Y,광진구,2016,63,29,32,34,194,5
C6488,M,28,20대,S,N,송파구,2016,15,13,14,2,101,4
C6489,M,65,60대,S,N,서초구,2016,29,24,18,5,430,2
C6490,F,20,20대,S,N,광진구,2016,33,26,26,7,351,2
C6491,M,41,40대,S,N,용산구,2016,32,23,21,9,386,2
C6492,M,22,20대,S,N,서초구,2016,27,24,18,3,428,2
C6493,F,23,20대,S,N,용산구,2016,32,24,19,8,399,2
C6494,F,34,30대,M,Y,서초구,2016,52,30,26,22,685,1
C6495,M,45,40대,M,N,마포구,2016,23,18,17,5,128,2
C6496,F,46,40대,S,N,양천구,2016,36,29,25,7,325,2
C6497,M,37,30대,S,N,광진구,2016,31,27,24,4,349,2
C6498,M,58,50대,M,N,송파구,2016,30,27,22,3,452,2
C6499,F,29,20대,M,Y,마포구,2016,50,27,25,23,462,1
C6500,M,20,20대,S,N,서초구,2016,33,24,20,9,486,2
C6501,F,21,20대,S,N,강남구,2016,30,28,21,2,313,2
C6502,M,22,20대,S,N,서초구,2016,31,26,23,5,359,2
C6503,M,43,40대,M,Y,서대문구,2016,57,35,28,22,603,1
C6504,F,24,20대,M,N,광진구,2016,29,24,21,5,422,2
C6505,M,45,40대,M,N,양천구,2016,29,24,19,5,424,2
C6506,M,46,40대,M,N,용산구,2016,28,27,18,1,451,2
C6507,F,57,50대,S,N,용산구,2016,72,27,34,45,211,5
C6508,F,28,20대,M,N,용산구,2016,37,28,19,9,371,2
C6509,M,49,40대,M,N,강남구,2016,36,26,26,10,680,2
C6510,F,20,20대,M,N,용산구,2016,42,28,22,14,468,2
C6511,M,21,20대,M,N,마포구,2016,32,25,22,7,357,2
C6512,F,42,40대,M,Y,서초구,2016,78,32,32,46,218,3
C6513,M,23,20대,S,N,강남구,2016,36,22,23,14,499,2
C6514,M,24,20대,M,N,용산구,2016,38,29,23,9,338,2
C6515,F,45,40대,M,N,서대문구,2016,33,22,23,11,502,2
C6516,F,46,40대,M,N,광진구,2016,37,31,27,6,332,1
C6517,F,37,30대,M,N,용산구,2016,31,25,16,6,397,2
C6518,F,48,40대,M,Y,용산구,2016,71,31,31,40,203,5
C6519,F,59,50대,M,Y,양천구,2016,68,35,31,33,176,5
C6520,M,50,50대,M,N,서대문구,2016,33,28,20,5,454,2
C6521,F,41,40대,M,Y,양천구,2016,69,36,29,33,171,5
C6522,F,22,20대,S,N,강남구,2016,39,31,22,8,337,2
C6523,M,23,20대,S,N,동작구,2016,29,22,20,7,488,2
C6524,F,24,20대,S,N,강남구,2016,30,25,20,5,372,2
C6525,M,55,50대,M,N,강남구,2016,34,25,22,9,379,2
C6526,M,56,50대,M,Y,서대문구,2016,55,36,28,19,604,1
C6527,F,57,50대,S,N,강남구,2016,36,31,22,5,307,2
C6528,M,38,30대,S,N,강남구,2016,31,24,21,7,383,2
C6529,F,63,60대,S,N,강남구,2016,26,25,18,1,451,2
C6530,F,40,40대,S,Y,동작구,2016,67,31,31,36,195,5
C6531,M,21,20대,S,N,용산구,2016,36,31,22,5,308,2
C6532,F,22,20대,M,Y,서대문구,2016,64,31,34,33,198,5
C6533,F,33,30대,S,N,관악구,2016,29,22,20,7,488,2
C6534,F,54,50대,M,Y,서초구,2016,57,28,29,29,535,5
C6535,F,35,30대,S,N,양천구,2016,33,30,25,3,328,2
C6536,F,46,40대,M,Y,강남구,2016,73,37,30,36,181,5
C6537,F,37,30대,M,N,강남구,2016,31,27,24,4,312,2
C6538,F,38,30대,M,N,동작구,2016,31,22,19,9,495,2
C6539,M,39,30대,M,Y,강남구,2016,58,42,28,16,578,1
C6540,M,20,20대,M,N,강남구,2016,25,20,17,5,412,2
C6541,M,31,30대,M,Y,동작구,2016,63,36,28,27,527,5
C6542,M,22,20대,M,N,서대문구,2016,34,27,23,7,373,2
C6543,M,23,20대,S,N,광진구,2016,28,28,19,0,343,2
C6544,M,34,30대,M,Y,서대문구,2016,53,29,25,24,543,5
C6545,M,55,50대,M,N,마포구,2016,25,21,20,4,420,2
C6546,M,46,40대,M,Y,광진구,2016,54,34,27,20,605,1
C6547,M,57,50대,S,N,강남구,2016,22,15,18,7,416,2
C6548,M,48,40대,M,Y,서대문구,2016,64,43,29,21,579,1
C6549,M,39,30대,M,N,송파구,2016,17,16,14,1,108,4
C6550,F,40,40대,S,N,광진구,2016,43,37,24,6,315,1
C6551,F,41,40대,M,Y,서대문구,2016,74,35,32,39,182,5
C6552,F,32,30대,S,N,관악구,2016,28,20,19,8,484,2
C6553,M,43,40대,M,N,서대문구,2016,40,30,26,10,340,1
C6554,F,34,30대,M,Y,동작구,2016,66,32,32,34,195,5
C6555,F,55,50대,S,N,동작구,2016,26,24,18,2,429,2
C6556,M,36,30대,M,N,강남구,2016,29,22,22,7,381,2
C6557,F,27,20대,S,N,송파구,2016,28,21,21,7,389,2
C6558,M,48,40대,M,N,광진구,2016,27,24,20,3,421,2
C6559,M,65,60대,M,N,서대문구,2016,34,26,25,8,376,2
C6560,M,20,20대,S,N,송파구,2016,32,24,24,8,391,2
C6561,F,31,30대,M,Y,용산구,2016,63,31,33,32,198,5
C6562,M,22,20대,S,N,강남구,2016,33,27,20,6,372,2
C6563,F,33,30대,S,N,광진구,2016,41,31,24,10,323,1
C6564,M,44,40대,M,Y,관악구,2016,62,35,30,27,527,5
C6565,F,25,20대,S,N,강남구,2016,32,23,19,9,399,2
C6566,M,26,20대,S,N,양천구,2016,31,19,22,12,480,2
C6567,F,47,40대,M,Y,용산구,2016,57,30,27,27,551,5
C6568,M,48,40대,S,N,관악구,2016,32,23,24,9,365,2
C6569,F,61,60대,M,N,동작구,2016,41,32,26,9,326,1
C6570,F,50,50대,M,Y,서대문구,2016,72,39,30,33,166,5
C6571,M,41,40대,M,Y,양천구,2016,51,33,29,18,609,1
C6572,F,42,40대,M,N,서대문구,2016,40,32,25,8,341,1
C6573,M,33,30대,S,N,송파구,2016,17,15,15,2,108,4
C6574,M,44,40대,M,Y,강남구,2016,61,43,31,18,579,1
C6575,M,25,20대,S,N,마포구,2016,26,21,19,5,487,2
C6576,F,46,40대,M,Y,용산구,2016,54,24,30,30,187,5
C6577,F,27,20대,M,Y,관악구,2016,57,27,29,30,535,5
C6578,F,28,20대,M,Y,마포구,2016,63,30,31,33,194,5
C6579,F,64,60대,M,N,용산구,2016,38,29,25,9,339,2
C6580,F,20,20대,S,N,광진구,2016,25,23,18,2,423,2
C6581,F,51,50대,M,N,용산구,2016,34,25,24,9,379,2
C6582,F,22,20대,S,N,용산구,2016,27,23,20,4,382,2
C6583,M,23,20대,S,N,서대문구,2016,35,28,21,7,373,2
C6584,M,24,20대,S,N,마포구,2016,18,15,14,3,106,4
C6585,F,35,30대,M,N,용산구,2016,31,26,21,5,374,2
C6586,M,56,50대,M,Y,서초구,2016,47,34,24,13,633,1
C6587,M,57,50대,M,Y,송파구,2016,34,26,25,8,376,2
C6588,F,38,30대,M,N,서대문구,2016,36,28,22,8,373,2
C6589,M,60,60대,S,N,관악구,2016,30,23,21,7,485,2
C6590,F,20,20대,M,Y,광진구,2016,61,29,26,32,533,5
C6591,M,41,40대,M,Y,서대문구,2016,63,36,28,27,553,5
C6592,F,32,30대,M,Y,용산구,2016,68,30,29,38,204,5
C6593,M,23,20대,S,N,서대문구,2016,25,18,21,7,410,2
C6594,M,24,20대,S,N,송파구,2016,24,19,17,5,406,2
C6595,M,45,40대,M,Y,송파구,2016,29,20,20,9,401,2
C6596,F,46,40대,M,Y,서대문구,2016,67,34,30,33,173,5
C6597,F,27,20대,M,N,용산구,2016,30,21,20,9,408,2
C6598,M,38,30대,M,N,강남구,2016,28,24,21,4,383,2
C6599,M,29,20대,S,N,용산구,2016,59,27,29,32,186,5
C6600,M,20,20대,M,N,양천구,2016,36,31,26,5,328,2
C6601,F,41,40대,M,Y,서대문구,2016,61,33,32,28,555,5
C6602,F,22,20대,S,N,양천구,2016,34,26,23,8,354,2
C6603,M,23,20대,S,N,서초구,2016,28,21,23,7,482,2
C6604,F,24,20대,M,Y,강남구,2016,68,31,32,37,206,5
C6605,F,25,20대,S,N,강남구,2016,32,28,22,4,313,2
C6606,M,46,40대,M,N,서대문구,2016,35,27,25,8,376,2
C6607,M,37,30대,S,N,송파구,2016,12,11,9,1,46,4
C6608,M,38,30대,S,N,서초구,2016,37,28,21,9,362,2
C6609,M,18,10대,S,N,관악구,2016,22,17,17,5,119,2
C6610,M,20,20대,M,Y,양천구,2016,65,29,31,36,197,5
